Transaction_ID,ATM_ID,Location,Card_Type,Transaction_Type,Transaction_Amount,Account_Balance_After_Transaction,Transaction_Date,Transaction_Time,Customer_ID,ATM_Status,Transaction_Status,Bank_Name,Fee_Charged,Currency
03a89879-36a9-4d74-80de-59f550f0fc2b,ATM2648,Bristol,Visa Credit,Balance Inquiry,206.9,491.22,2024-06-13,02:49:46,356ea8c9-05f5-4625-b84d-74382b06e3c2,Under Maintenance,Failed,Santander,1.71,GBP
faf1501b-009a-415b-8137-8be5b7a28e0a,ATM3397,Leeds,Visa Credit,Withdrawal,154.42,2469.95,2024-11-17,12:31:45,8e4255a0-0a21-4168-906b-09e0f17d02df,Inactive,Failed,NatWest,0.26,GBP
9cb017c1-8741-4e91-acfe-bb4bd29e8693,ATM4584,London,Visa Debit,Withdrawal,75.2,7928.13,2024-07-19,18:07:25,0f785db7-2764-401f-afa7-00480c82e8e4,Inactive,Failed,NatWest,1.68,GBP
9bbd750d-1e70-4c52-b0c1-fb6a19086515,ATM1741,Sheffield,Visa Debit,Deposit,0.0,3609.84,2024-06-27,15:23:43,c8291b6a-01fa-4bae-a2b8-b24766dcf013,Under Maintenance,Failed,Santander,0.16,GBP
4d6b234f-dfa7-46ed-b2d1-f81ba636425c,ATM9752,Liverpool,Visa Credit,Balance Inquiry,138.28,9786.05,2025-01-22,04:12:31,884849df-1408-4a78-a4af-97b0a0105a14,Under Maintenance,Pending,HSBC,0.34,GBP
2ea60b99-fa7f-48bf-b044-284a47acf2f6,ATM2212,Liverpool,MasterCard Debit,Withdrawal,0.0,2137.33,2025-03-01,12:25:39,83efb60a-b70d-41e3-804f-57dac42d60e6,Under Maintenance,Failed,NatWest,0.29,GBP
ec3aa314-da9b-4017-b9c1-47c719a5711b,ATM1437,Sheffield,MasterCard Debit,Balance Inquiry,131.66,2467.97,2025-03-12,15:26:13,f57d4148-8bc3-4412-b4b6-71e3102dd04f,Inactive,Failed,HSBC,0.32,GBP
0597aab6-14d3-4dbc-a0ac-f4c9658de17e,ATM3038,Leeds,Visa Debit,Balance Inquiry,0.0,4135.57,2024-07-29,01:15:24,0e08bbce-dbc7-43d9-8895-a9d8e9945ca7,Under Maintenance,Failed,NatWest,1.41,GBP
ccc14d51-73f6-40d8-a9f4-1cc04653a560,ATM4088,Sheffield,Visa Debit,Withdrawal,0.0,3863.14,2025-03-01,21:19:06,92b01754-760f-4a5f-a760-e12526009cfa,Inactive,Failed,NatWest,1.98,GBP
41a93f90-dc82-4527-9da3-b7e2cad6e514,ATM2961,Bristol,Visa Credit,Deposit,0.0,6622.47,2024-09-26,12:42:31,52a14e88-c9c6-40b8-9be3-55d0aab6936e,Active,Failed,Santander,2.84,GBP
d138d150-8557-416a-a750-2a812227d96d,ATM7409,Glasgow,MasterCard Debit,Mini Statement,0.0,1407.33,2024-08-05,08:27:10,b936fd1a-4b87-480b-a741-096d1fb475e3,Inactive,Failed,HSBC,2.5,GBP
1d77ce40-58d8-4776-a51a-d4f3a699bae0,ATM2499,Bristol,Visa Credit,Balance Inquiry,0.0,861.54,2024-10-18,15:13:29,19bff25f-51e8-45c6-8653-b5d03d1acf4e,Inactive,Failed,Santander,1.7,GBP
d9ead926-4745-4d9e-a789-6389df3277fd,ATM7064,Glasgow,Visa Debit,Balance Inquiry,0.0,4481.6,2024-12-20,07:10:38,dd7e476f-0e4b-4083-ae5d-62043ffbb8c0,Inactive,Success,Barclays,2.84,GBP
34ab18fd-0a68-488e-8ad4-041504c14982,ATM2901,Leicester,Visa Debit,Mini Statement,15.1,9927.76,2025-02-22,21:19:06,085e7a34-dac6-4349-9d90-b9b10f697e4f,Inactive,Pending,NatWest,1.79,GBP
50910bdc-8ef0-46d4-8279-b14dae55cdff,ATM1596,Leeds,MasterCard Credit,Mini Statement,0.0,7003.63,2024-11-27,09:45:49,fdde33e3-e509-4fa4-81eb-05ad96877742,Inactive,Failed,HSBC,1.22,GBP
914591ae-f03d-466a-9dec-c06af24dfdd8,ATM1354,Edinburgh,Visa Credit,Deposit,0.0,9316.79,2025-05-02,03:56:16,8dd47bea-e110-4656-9643-92ba007d64b0,Under Maintenance,Failed,Lloyds,1.39,GBP
d8ab0b30-0ac0-4f0d-9974-c146e8ec01b3,ATM4188,Sheffield,Visa Debit,Balance Inquiry,221.52,3742.77,2025-04-10,21:38:20,855ad2ae-436a-4037-8d0b-28b97ef724c1,Inactive,Success,NatWest,1.09,GBP
9b8b71a1-b38a-45fb-b611-64cebfc74ca9,ATM4030,Sheffield,MasterCard Credit,Balance Inquiry,447.58,4534.07,2025-05-05,20:35:57,a7547315-a228-4090-8cc1-0724b5903021,Under Maintenance,Pending,NatWest,1.99,GBP
a4e695c9-b65d-4226-be96-9cf3a7c5cb87,ATM3029,Birmingham,MasterCard Debit,Withdrawal,0.0,5605.01,2024-07-14,05:34:03,cc0d7eed-066d-4673-8371-f2095634e914,Active,Success,NatWest,0.02,GBP
6f790959-a3e0-4b3b-b56b-0715e7180322,ATM8851,Manchester,Visa Credit,Mini Statement,0.0,5703.93,2025-02-07,03:38:57,18fd59f0-be26-493e-b11d-c436b47a41b8,Active,Success,HSBC,0.53,GBP
2da44da1-89b5-4368-9f14-c6125f58d5b5,ATM4450,Manchester,MasterCard Credit,Deposit,293.91,4346.31,2025-01-03,09:17:10,3a934b73-e4bc-476a-8e22-36cf06972dbc,Active,Failed,NatWest,2.16,GBP
4a814d53-964d-4b77-a025-f0ae35354579,ATM2000,London,Visa Credit,Balance Inquiry,0.0,2917.25,2025-02-20,00:03:32,e3e032c9-696a-4324-bc23-c7dcdf256129,Active,Failed,Santander,2.09,GBP
4578bab3-26a9-4465-a371-ea2c0247145f,ATM1373,London,Visa Credit,Deposit,0.0,3275.92,2025-06-05,18:51:22,5686313d-4240-4d73-ae9d-751c74e47b9e,Inactive,Failed,Santander,2.7,GBP
5e00ea6d-ca24-4e4d-9667-2017555a4085,ATM9916,Edinburgh,Visa Debit,Deposit,0.0,9299.85,2025-04-02,09:14:01,f3675e36-1c63-4515-bdee-1b01f3dd1759,Active,Failed,Barclays,2.32,GBP
c787ddfb-5697-417c-97fd-3736b7ef941c,ATM7973,Glasgow,MasterCard Credit,Mini Statement,0.0,276.23,2024-12-23,01:44:44,ae2cb244-cb91-4d02-959f-5581a98e9ba2,Under Maintenance,Success,HSBC,0.83,GBP
4505f4f6-0a8c-46c7-8921-5f4f9edb95f2,ATM2662,Leicester,MasterCard Debit,Balance Inquiry,0.0,8357.03,2025-05-25,19:14:19,00480cee-f862-41d5-bd2d-4b273330c93d,Inactive,Failed,Santander,0.86,GBP
955d0e77-fb5e-4866-a640-211e29f2c3c7,ATM5258,Edinburgh,Visa Credit,Mini Statement,0.0,6291.46,2024-08-20,17:49:48,42f7ee10-8e81-47fa-aecd-2f9099560ee7,Active,Pending,Barclays,1.49,GBP
fd42f697-6511-4656-9c64-60364a1eb1b7,ATM2146,Leeds,MasterCard Debit,Deposit,0.0,1629.78,2025-04-02,00:11:23,d7b3a668-b6ee-4ce4-b3a6-10d4f06d0016,Under Maintenance,Pending,Barclays,0.29,GBP
1d69d9fc-4b1c-48bd-a130-260c8c69778f,ATM4618,Manchester,MasterCard Credit,Mini Statement,0.0,5509.9,2025-04-03,02:00:10,757614e9-5d25-4b6b-8bc7-5f4f6f1b9dea,Under Maintenance,Pending,Santander,0.94,GBP
ef0a81ed-3d5d-40bc-bb03-78eb7a62722e,ATM2179,Leicester,MasterCard Credit,Balance Inquiry,0.0,6376.58,2024-10-15,00:39:49,dbbf5c8a-d963-4fd0-8a23-45e1b6c1b923,Active,Success,Barclays,1.68,GBP
db66bfda-2df9-4747-8ed1-35530c5a876f,ATM5932,Glasgow,Visa Credit,Deposit,0.0,5237.76,2024-12-04,19:01:36,4cd20ae4-53dc-4d5e-9bf7-a4654ce94c6f,Under Maintenance,Failed,Lloyds,2.54,GBP
4d7bd307-1224-41e6-ba89-82dd85e69ea9,ATM6739,Leicester,MasterCard Debit,Balance Inquiry,173.61,1053.51,2024-06-24,20:16:48,346efcb2-045f-4c11-afbc-c2a8160e2a3f,Under Maintenance,Failed,HSBC,0.8,GBP
4c9a0ae1-5419-4efc-95e7-3e3f673617d9,ATM8144,Birmingham,Visa Debit,Balance Inquiry,0.0,8401.45,2025-02-02,21:49:44,96e6002e-5afe-45ba-93ce-16d215cbe92c,Active,Pending,HSBC,2.27,GBP
8f928dc5-1972-4ce3-9bd0-94486a2b3200,ATM3954,Sheffield,Visa Credit,Withdrawal,0.0,9617.78,2024-08-21,00:53:52,03be7256-f274-49fa-a7b9-204a5780c85e,Inactive,Success,HSBC,0.43,GBP
564ae909-7958-4e69-bb2e-1b82e89dc815,ATM2000,Manchester,Visa Credit,Withdrawal,0.0,4595.43,2025-01-16,15:19:39,0805ba73-2ed2-4ec9-aeeb-5b1a2638cd6d,Inactive,Success,Barclays,1.48,GBP
cff4c56b-f9ea-4c64-8c41-7e7cd741d609,ATM9251,Leeds,Visa Debit,Mini Statement,12.24,9086.3,2025-01-08,05:22:02,7b44e8eb-cc6d-4b53-b9c4-53e00dc8a8e6,Under Maintenance,Pending,Barclays,1.47,GBP
1db2b452-7aa5-4a18-9fd3-c01757f98d1e,ATM8653,Glasgow,MasterCard Debit,Mini Statement,0.0,5941.45,2025-01-05,00:21:13,54990a2d-01cc-44a6-8c35-30d27456bc98,Inactive,Pending,HSBC,1.02,GBP
09aedbd0-6d31-4b4a-bf6b-8793b318ad4c,ATM1645,Manchester,MasterCard Debit,Mini Statement,0.0,8547.03,2024-07-11,11:54:08,372e00c2-2afc-499a-a8e9-8e62105df897,Inactive,Success,NatWest,1.0,GBP
afe6790a-bc18-440b-95c7-ed9d4d4985dc,ATM2653,Manchester,Visa Debit,Deposit,0.0,7705.11,2024-06-17,23:02:24,01594608-9340-46a4-a139-9c462868aa77,Active,Failed,NatWest,2.09,GBP
2aa36cf7-eb70-4a65-a7d9-9a23e4f7625e,ATM7410,Sheffield,MasterCard Debit,Mini Statement,0.0,2245.6,2024-11-20,16:46:33,31116ef6-2e92-4b8e-8301-850137d7ef96,Under Maintenance,Success,Barclays,2.9,GBP
ce5dc807-6025-4199-9082-3edaa0722aa0,ATM4266,Edinburgh,Visa Debit,Deposit,291.06,1440.46,2024-07-08,10:48:31,efa68c03-f081-4375-817d-296fce50d8e2,Inactive,Pending,NatWest,2.15,GBP
16408169-a38d-4afc-bdd2-ed7af97ccc57,ATM5262,London,MasterCard Debit,Withdrawal,0.0,3445.49,2025-04-02,13:24:41,c36d1198-b565-4178-864f-0ae5483046e8,Under Maintenance,Pending,NatWest,2.06,GBP
32b2c492-15ac-47a1-8eca-2ee310da8a95,ATM6874,Birmingham,MasterCard Debit,Deposit,0.0,1744.84,2024-11-26,06:54:07,b642bf37-9b10-46eb-8fa8-5e55af292f5d,Under Maintenance,Success,Barclays,1.62,GBP
62830869-0fa7-4e05-b897-4df5bff773ce,ATM8704,Bristol,Visa Credit,Withdrawal,289.6,3902.68,2025-01-07,05:20:44,e8c5b046-8e52-41ae-9d97-cf1fe26e787a,Active,Pending,NatWest,0.84,GBP
8e751eb7-64d0-4913-991b-8adf0202861c,ATM3775,Leeds,MasterCard Debit,Balance Inquiry,114.26,8715.12,2024-10-19,08:43:07,92843d9a-9879-4417-8fde-b22bd701f141,Active,Pending,NatWest,0.06,GBP
eb8f2056-72d3-4c5d-8a31-b24384dd6da6,ATM4332,Leicester,Visa Credit,Deposit,0.0,5441.19,2024-11-12,17:44:46,0fe4df80-f6e0-4344-a219-dcc93c5f8223,Active,Failed,HSBC,1.29,GBP
b6e355f6-95bb-440d-89cd-4af97d161f29,ATM1951,Liverpool,MasterCard Credit,Deposit,0.0,9370.42,2024-12-30,10:48:12,3ce22da0-8301-4ac9-adda-dfb10e748b76,Active,Success,HSBC,0.35,GBP
156af458-6c4c-4935-b79d-eda1ade6c5e9,ATM3592,Liverpool,Visa Debit,Balance Inquiry,0.0,8025.17,2024-08-01,11:32:04,a67a386b-7b2e-4598-a9be-607c03c1a5ee,Active,Failed,Santander,0.8,GBP
ffc573d5-fd0b-470e-b85a-f4635e4af862,ATM3653,Sheffield,Visa Debit,Deposit,0.0,939.66,2025-03-12,12:16:23,5e3d0f42-53d9-4563-82ca-a02caccdd4d7,Active,Success,NatWest,1.5,GBP
2aa50f4e-c6f0-4933-95d1-805142cb6d1d,ATM6608,Leicester,Visa Debit,Mini Statement,0.0,4721.06,2024-06-10,11:51:52,0649d10d-dcf3-404d-9fd5-478820672fa4,Under Maintenance,Pending,Lloyds,1.25,GBP
1d7173e5-5bc7-4deb-b123-4efe6e648043,ATM9674,Leicester,Visa Credit,Mini Statement,0.0,9758.99,2024-10-30,11:24:04,ca98ea59-409c-4754-b165-51570a2d382f,Active,Success,NatWest,1.64,GBP
da54f267-dd13-4266-926d-53961058fe8c,ATM5107,Liverpool,Visa Credit,Mini Statement,0.0,9493.38,2024-09-03,19:52:30,842dc997-eac4-4f57-9e85-55b435507002,Active,Failed,Santander,2.02,GBP
869bdbd2-e72b-45b7-8712-0911b3b68b57,ATM2920,Birmingham,Visa Credit,Deposit,97.51,5143.83,2025-03-25,21:17:54,3815e6dc-0c98-4eea-acb2-da0cfdce81e7,Active,Pending,HSBC,0.21,GBP
33a1d1c2-ad4a-4155-809f-cd8f739cd488,ATM8246,Leicester,Visa Debit,Deposit,0.0,7528.49,2025-05-18,16:56:15,0044c29f-d662-4dd7-beed-8b92b6cd7e07,Inactive,Failed,NatWest,2.85,GBP
41a8a6e1-65e0-4993-bf41-1fed1e70e799,ATM3864,Edinburgh,Visa Debit,Withdrawal,0.0,5507.59,2024-07-10,01:31:46,80fedd96-df10-4b63-b40c-c6be91b8f4e0,Inactive,Pending,NatWest,0.97,GBP
ff3e0ba1-0ac7-48b4-a418-65bf350d278d,ATM1216,Liverpool,Visa Credit,Deposit,0.0,3354.04,2025-04-04,00:08:27,4e6cece7-c425-48ea-8b1e-ff975d4d36eb,Active,Success,HSBC,1.69,GBP
9f982188-3744-4a64-8c24-9558f2ad985f,ATM8727,Birmingham,MasterCard Credit,Balance Inquiry,22.3,6897.17,2024-10-16,20:12:46,0f5353b9-184c-49f4-a553-3c8a12a607ba,Active,Success,Santander,1.33,GBP
755a3ac1-32ae-4a20-9ac9-02ee25777cf0,ATM7715,London,MasterCard Credit,Mini Statement,0.0,257.57,2024-12-25,12:46:15,6b940599-801e-4c3f-9e92-1a1b400d8a33,Active,Success,Lloyds,2.53,GBP
d3b564b0-8be0-4c3e-9c94-938160c6b3ed,ATM9332,Liverpool,MasterCard Debit,Mini Statement,0.0,5891.29,2025-05-01,00:49:35,b5774573-3076-4eca-968f-841785c8cab2,Active,Failed,HSBC,2.65,GBP
98a33736-fd1a-47ce-9ad0-a6f226bdd974,ATM6102,Leicester,MasterCard Credit,Withdrawal,145.85,2825.39,2024-09-04,00:50:40,6db6a54d-548f-4bba-bf23-a527b60e4f67,Inactive,Pending,NatWest,1.13,GBP
905c053b-25fd-4cbe-bce7-1b48fba52e59,ATM6851,Bristol,Visa Debit,Deposit,31.59,6255.91,2024-11-26,02:37:13,8f187eea-c48c-47f9-95c1-3c1f303fb1fb,Active,Failed,Santander,0.18,GBP
6c596216-ae0f-4bc8-a36b-cb0167e98363,ATM7367,Leeds,Visa Credit,Balance Inquiry,0.0,4228.49,2024-10-05,21:52:42,63ce4f4c-4bfc-4019-9392-1130853099a6,Under Maintenance,Pending,Santander,2.44,GBP
ade7cef3-7ed2-4c2f-856f-3d95e0ae1a1b,ATM5111,Manchester,MasterCard Credit,Mini Statement,0.0,2075.05,2025-03-25,13:06:54,7853626c-f54c-4183-a99c-d1886baec3ed,Inactive,Success,Barclays,1.96,GBP
d5627386-528c-4241-a345-ac72eac39204,ATM3513,Birmingham,MasterCard Debit,Balance Inquiry,427.14,6330.95,2024-08-04,11:21:34,6a18528b-9ffe-413e-b55f-fa71d72b91e3,Active,Success,Lloyds,2.57,GBP
a2939b3b-7fa7-4d8a-bf88-ec827f99d273,ATM1203,Sheffield,MasterCard Credit,Mini Statement,0.0,8651.62,2024-11-30,11:39:40,ba51a03d-6fcd-4dbb-84c3-3dc16e6fd023,Inactive,Failed,Barclays,0.73,GBP
8af58903-33b5-43ce-9fec-4623ab899605,ATM8503,Glasgow,Visa Credit,Balance Inquiry,0.0,5713.57,2025-01-30,19:52:44,57d0808e-93aa-4999-9d3c-554db80c02ce,Under Maintenance,Success,Barclays,2.27,GBP
027c013f-3801-4399-ae6a-8e2f9c19ed34,ATM2295,Liverpool,Visa Credit,Balance Inquiry,0.0,2557.75,2024-12-28,12:21:13,bb5b41f6-0667-4b15-a1f4-98eea6031ea6,Under Maintenance,Success,HSBC,0.46,GBP
bf3df0bb-f66a-4168-b4a1-ca795718ada2,ATM6503,Edinburgh,MasterCard Credit,Balance Inquiry,0.0,7115.47,2024-08-19,00:05:56,e269419a-44ff-4195-9494-5ddedfaf0d83,Under Maintenance,Pending,NatWest,1.97,GBP
52631db9-d170-44ce-9179-7350e6256403,ATM1748,Birmingham,Visa Debit,Balance Inquiry,0.0,8106.68,2024-09-19,13:40:11,8d319f6d-cf3a-44cb-93e2-ebfb5c57c6d8,Active,Failed,HSBC,0.36,GBP
dfde2281-25fb-4f3d-866d-7002091472ad,ATM9918,London,Visa Debit,Withdrawal,0.0,4166.13,2024-12-12,06:53:06,d4a8aec5-52b3-470f-ad3a-edc7fe4854f9,Under Maintenance,Success,Lloyds,2.79,GBP
27e969e2-c8bf-43fb-9a43-1f7a41c30359,ATM5601,Birmingham,MasterCard Debit,Withdrawal,0.0,2578.48,2024-10-16,01:49:52,abd9ce5b-c9b3-4402-a098-2da7e0b3a61d,Inactive,Success,NatWest,0.35,GBP
4b5ca436-953c-478e-a106-7a8cd7a3283c,ATM3209,Edinburgh,MasterCard Debit,Balance Inquiry,0.0,5189.57,2024-08-31,16:33:41,00ae6320-7a11-4823-92e4-79ed5104b68b,Active,Failed,Lloyds,0.02,GBP
786e30ef-ce9b-4e70-b4d4-dfccb7d779cc,ATM4934,Liverpool,MasterCard Credit,Mini Statement,0.0,1857.58,2024-09-06,20:08:21,dec2c40d-e85a-47ae-9409-9b5dd625a3d3,Inactive,Success,Barclays,2.89,GBP
843b2a7d-15ab-4c21-8cc9-3ff710fce97d,ATM8894,London,MasterCard Debit,Deposit,0.0,6214.57,2024-08-21,20:37:46,42982d61-06d8-4f18-aa44-69c259876a6f,Inactive,Success,NatWest,2.17,GBP
10fc9eee-0a17-47f7-aa5f-24b6de6fec4b,ATM6770,Leeds,MasterCard Debit,Withdrawal,0.0,7601.92,2025-03-16,01:09:39,cc227b3c-7be2-44d3-87c9-9d00f05ab1e9,Active,Pending,Lloyds,1.49,GBP
4cea2df0-0a66-4c4e-a168-1081399f8a8f,ATM5716,Edinburgh,Visa Debit,Deposit,0.0,5355.52,2025-04-04,05:53:23,b72ce17c-0a0f-48cc-a72a-5f4846bbfd8e,Under Maintenance,Failed,Barclays,2.0,GBP
72d6bc20-d80d-4a1c-8247-2fd603e9ba02,ATM6885,Sheffield,Visa Debit,Withdrawal,0.0,1534.84,2024-11-24,21:06:40,8bea8af4-2656-456c-90a1-06da070a70b3,Active,Failed,Barclays,0.17,GBP
ccf719ab-2922-4bd8-9ca5-b35354a1d505,ATM3168,Sheffield,Visa Credit,Mini Statement,334.9,5504.39,2025-05-29,07:31:53,eab1f29c-82d0-4086-8792-855a912ad3b3,Under Maintenance,Success,Santander,2.86,GBP
75f2bc20-a7f5-495c-9e62-d43f261908b9,ATM6083,Leicester,Visa Credit,Withdrawal,124.17,5390.27,2025-04-27,16:26:43,5e6bb809-c5fe-40de-9573-28d72b073543,Active,Success,HSBC,2.16,GBP
61d9fe39-8147-48f4-9f0e-f320f7f60e7f,ATM7357,Edinburgh,Visa Debit,Withdrawal,390.95,8024.03,2024-08-26,22:59:09,9669ab9e-9956-4c9a-a4ee-49f1dfe67a28,Active,Failed,HSBC,1.33,GBP
089b30a0-809f-4923-87a1-798fe6addd9e,ATM7789,Leeds,Visa Debit,Mini Statement,381.4,5804.42,2024-09-19,06:19:39,91c5cd40-92a0-492c-a56c-6040f4d79cfd,Inactive,Pending,Lloyds,1.88,GBP
cb4d18d6-adb6-4a35-9734-a26c92e94e89,ATM2322,Bristol,MasterCard Credit,Balance Inquiry,0.0,499.33,2024-10-26,15:07:26,7ecad13b-3b4e-43fe-b15f-36683374d5c6,Active,Failed,NatWest,2.02,GBP
99a2ecb1-c202-487b-849b-8a44ce1bb02a,ATM1024,Birmingham,MasterCard Credit,Balance Inquiry,0.0,8660.04,2025-05-14,05:52:50,cfdaf3cf-c505-492e-be31-67463eff5226,Under Maintenance,Failed,HSBC,1.04,GBP
6d265dd8-bf39-4fbb-938c-3460fd938adc,ATM4150,Bristol,Visa Credit,Balance Inquiry,468.24,7815.56,2024-09-02,13:19:59,aaabf317-b4ac-48f1-a9cb-a55d1193f786,Under Maintenance,Success,Lloyds,2.14,GBP
4a276dda-34c3-494a-812e-a9b8e7e13ed8,ATM6478,Liverpool,Visa Credit,Deposit,113.82,3172.12,2024-06-14,17:40:05,19f673db-681c-45d0-9418-c580a3a65495,Inactive,Failed,NatWest,0.32,GBP
6af79ad2-993e-48c6-a6b1-06e289110af0,ATM3622,Bristol,Visa Credit,Balance Inquiry,0.0,5294.29,2025-02-07,01:19:25,34c9ed39-cd81-41db-b9da-511356fafd82,Under Maintenance,Success,Lloyds,2.77,GBP
d872298c-7b72-490b-b8f8-f071d360da69,ATM4922,Glasgow,MasterCard Credit,Deposit,120.38,8736.02,2024-06-08,12:34:12,42e74e95-89ab-44b0-9b5e-e984b4d4c59e,Active,Failed,NatWest,0.37,GBP
9b8086da-6379-4035-b8e4-5086ca819c6f,ATM4655,Glasgow,Visa Credit,Mini Statement,0.0,3827.45,2025-04-18,20:20:16,6c646fc2-f781-43fc-a6a1-ff90b30ad8e6,Inactive,Success,NatWest,1.04,GBP
dd620222-d9ef-428b-bbcb-50b3961d8dcf,ATM8342,Leicester,Visa Debit,Deposit,0.0,7312.97,2024-08-09,04:19:44,52b196f0-eedb-47e8-b127-96cba1b46273,Under Maintenance,Failed,Barclays,2.15,GBP
e2a01335-a830-43ab-853e-4b42cc4da021,ATM7203,Birmingham,MasterCard Credit,Balance Inquiry,0.0,1631.43,2024-11-11,17:02:00,7cc7cd3a-ba88-4639-a257-f2952e706434,Inactive,Success,Santander,2.78,GBP
4d6cd782-2e95-43ea-bda1-7da2000fc63d,ATM7789,Manchester,Visa Credit,Balance Inquiry,0.0,5762.79,2024-09-19,00:34:14,fc3c88ef-f06c-4a73-9ed0-a23353f9340d,Active,Success,Santander,1.57,GBP
552ae5ca-4124-405b-91fc-fe8881c16e98,ATM1516,Edinburgh,Visa Credit,Balance Inquiry,260.79,3849.58,2024-08-24,05:36:17,3d7af431-2612-49eb-9143-6daec87f158f,Active,Failed,Barclays,1.84,GBP
4312ece2-dc21-41e1-be56-ac3d10cc8711,ATM7590,London,Visa Credit,Balance Inquiry,0.0,9357.64,2025-04-14,01:16:45,9ee38b21-2ce7-4276-b05b-295c884e73dd,Inactive,Failed,Lloyds,2.17,GBP
c5c14262-4d84-4ec5-9334-886ff164f9d8,ATM7852,Liverpool,MasterCard Debit,Withdrawal,0.0,4894.94,2024-08-17,13:22:32,02a71429-cc87-47d9-8084-caf8f5f044c2,Inactive,Failed,Barclays,2.38,GBP
6238d0a0-cf5e-4ea3-a258-4ab368777bab,ATM1766,Glasgow,Visa Debit,Deposit,0.0,2159.71,2024-11-30,22:30:53,de79bbc3-175c-4439-a3cf-cfef5ce61f07,Under Maintenance,Failed,HSBC,2.19,GBP
ef7e85ec-a417-456f-a9ee-7f3d0ff030b8,ATM3714,Leeds,Visa Debit,Balance Inquiry,0.0,171.07,2024-08-02,02:30:06,d55ec1f0-8d22-4648-bcf9-59d557f1c962,Active,Success,Barclays,1.32,GBP
babd4745-497e-4f1a-bd2b-f042209818d1,ATM8296,Edinburgh,MasterCard Credit,Withdrawal,0.0,2784.54,2024-07-13,06:35:46,27a08f69-b24d-4084-baf2-4ae7c4f68254,Under Maintenance,Success,NatWest,0.51,GBP
f11ddff7-0e37-4526-9582-a3bdd476fe38,ATM2046,Leicester,MasterCard Credit,Balance Inquiry,0.0,3607.15,2024-08-21,05:05:16,ac5ff2f4-abf8-46a0-98fa-4a81675e86f3,Under Maintenance,Success,Santander,1.98,GBP
2412579d-6af9-44e0-bb38-785b0932f5b6,ATM5247,Birmingham,Visa Debit,Balance Inquiry,0.0,974.47,2025-04-10,23:50:14,8977ec29-46fa-47d7-80e5-a9026ff1d13f,Inactive,Success,Santander,0.32,GBP
9a1a7d6f-dd02-4100-a3d4-84087de8a234,ATM3583,Leeds,Visa Debit,Deposit,293.26,9140.41,2024-11-05,01:58:09,b02e7a5c-0630-45ea-9340-d7eb9fbfb9f6,Inactive,Pending,HSBC,0.34,GBP
b2ddc481-ac6d-4df8-94e5-064cb799ae8e,ATM8313,London,MasterCard Debit,Withdrawal,344.71,8909.11,2024-12-01,10:12:28,f99df415-6a78-4c54-9bd4-531de0926d8e,Active,Success,HSBC,2.46,GBP
5a4f4145-fc98-4279-8f6f-111c26c06e67,ATM9643,Sheffield,MasterCard Credit,Deposit,0.0,4188.56,2025-03-11,08:05:24,8a922887-e94b-436d-892c-35cad47ff489,Inactive,Success,Barclays,0.63,GBP
775e0ec3-9c9d-43f3-8901-8aee69407be7,ATM8983,Birmingham,MasterCard Credit,Mini Statement,0.0,7648.48,2024-09-30,16:33:32,ead50a06-5f9c-4024-974c-9f7157bbfc25,Under Maintenance,Pending,HSBC,2.64,GBP
19faa06e-0c0a-4967-b579-501a62fda854,ATM1001,Birmingham,MasterCard Debit,Balance Inquiry,423.15,6928.42,2024-08-13,12:36:19,2dc29ed9-887c-4bd5-95ff-4ed22db3c319,Active,Failed,Santander,0.39,GBP
052daad3-26c0-4984-8734-bb05788c31f6,ATM1637,Sheffield,MasterCard Credit,Balance Inquiry,0.0,4902.89,2024-10-14,20:59:09,be36272b-6c3c-4ee1-9570-dcb92172a78d,Inactive,Pending,Lloyds,1.97,GBP
21f8c156-9e0d-445b-992a-34a1084fa819,ATM9103,Liverpool,MasterCard Credit,Balance Inquiry,0.0,8340.61,2025-02-11,03:10:01,9e1e011a-8242-41aa-81ee-1b1e16fe24bc,Inactive,Success,Lloyds,0.76,GBP
b3386c3e-1af4-487f-92eb-dac5a1457899,ATM6340,Bristol,MasterCard Credit,Deposit,0.0,2460.5,2024-08-06,12:42:11,784ae930-f84c-43ad-9f85-c3eadb776424,Under Maintenance,Failed,HSBC,2.42,GBP
31e9ca80-58bf-4b9e-a624-5b598c94af98,ATM6112,Manchester,MasterCard Credit,Deposit,0.0,3345.27,2025-05-07,12:41:47,864eaca2-9a4b-4bdf-8f8d-7724a4b0e91c,Active,Pending,NatWest,2.38,GBP
c707aef9-c6c3-444c-888e-03b662276cbc,ATM8649,Sheffield,MasterCard Debit,Withdrawal,39.62,9485.23,2024-09-12,23:13:00,61dcc37d-84f2-413d-af2b-1877647ff825,Active,Failed,Santander,1.73,GBP
0f66b32d-e19b-4837-9c6a-4b5e7d859725,ATM1816,Glasgow,Visa Debit,Mini Statement,124.1,8264.46,2024-07-23,11:22:16,3c8cdfea-f151-4fc6-a7b1-a3dfaa6c532f,Under Maintenance,Success,Lloyds,2.98,GBP
9d44c93e-7799-48e2-b368-c5539c30ceaa,ATM7801,Birmingham,Visa Credit,Withdrawal,56.18,7420.72,2024-06-20,00:49:39,c47e48cb-2b7d-45c2-9bb2-ae97d9be220a,Inactive,Pending,HSBC,0.51,GBP
